OrderDate,City,Discount,OrderID,PostalCode,ProductName,Profit,Quantity,Sales,ShipDate,State,DaystoShipActual,SalesForecast,DaystoShipScheduled,SalesperCustomer,ProfitRatio,latitude,longitude,Category_encoded,Region_encoded,Segment_encoded,ShipMode_encoded,ShipStatus_encoded,Sub_Category_encoded
2013-12-24,Seattle,0.0,CA-2013-135776,98103,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",56,4,1118,2013-12-31,Washington,7,1465,6,1117.92,5.0,47.6733,-122.3426,1,1,2,1,2,5
2013-12-24,Seattle,0.0,CA-2013-135776,98103,Xerox 1911,23,1,48,2013-12-31,Washington,7,63,6,47.9,48.0,47.6733,-122.3426,1,1,2,1,2,2
2013-12-24,Houston,0.2,CA-2013-132829,77041,Cisco SPA 502G IP Phone,36,3,288,2013-12-27,Texas,3,377,3,287.88,12.5,29.8602,-95.5817,3,3,2,2,3,4
2013-12-24,Houston,0.2,CA-2013-132829,77041,Cisco SPA112 2 Port Phone Adapter,15,3,132,2013-12-27,Texas,3,173,3,131.88,11.3,29.8602,-95.5817,3,3,2,2,3,4
2013-12-24,Houston,0.2,CA-2013-132829,77041,Wireless Extenders zBoost YX545 SOHO Signal Booster,40,3,454,2013-12-27,Texas,3,594,3,453.58,8.8,29.8602,-95.5817,3,3,2,2,3,4
2013-12-24,Philadelphia,0.4,CA-2013-114867,19143,LG G2,-375,5,1500,2013-12-29,Pennsylvania,5,1966,6,1499.97,-25.0,39.9448,-75.2288,3,2,3,1,1,4
2013-12-24,Warwick,0.0,CA-2013-157791,2886,Hewlett Packard 610 Color Digital Copier / Printer,900,4,2000,2013-12-29,Rhode Island,5,2621,3,1999.96,45.0,41.7026,-71.4476,3,2,2,2,2,17
2013-12-25,New York City,0.0,CA-2013-157259,10035,Luxo Adjustable Task Clamp Lamp,208,9,800,2013-12-29,New York,4,1048,6,799.56,26.0,40.8011,-73.9371,2,2,1,1,1,3
2013-12-25,San Jose,0.0,CA-2013-101651,95123,"Eldon 200 Class Desk Accessories, Smoke",18,7,44,2013-12-31,California,6,58,6,43.96,42.0,37.2458,-121.8306,2,1,1,1,3,3
2013-12-25,Charlotte,0.7,US-2013-168620,28205,GBC Linen Binding Covers,-20,3,28,2013-12-29,North Carolina,4,37,3,27.88,-73.3,35.22,-80.7881,1,4,3,2,2,1
2013-12-25,Charlotte,0.2,US-2013-168620,28205,Tennsco Double-Tier Lockers,-47,3,540,2013-12-29,North Carolina,4,708,3,540.05,-8.8,35.22,-80.7881,1,4,3,2,2,5
2013-12-25,San Jose,0.0,CA-2013-101651,95123,Staples,19,7,40,2013-12-31,California,6,52,6,39.76,47.0,37.2458,-121.8306,1,1,1,1,3,12
2013-12-25,Seattle,0.0,CA-2013-123526,98103,Xerox 1898,16,5,33,2013-12-26,Washington,1,44,1,33.4,48.0,47.6733,-122.3426,1,1,2,3,3,2
2013-12-25,Charlotte,0.2,US-2013-168620,28205,Microsoft Sculpt Comfort Mouse,77,8,256,2013-12-29,North Carolina,4,335,3,255.68,30.0,35.22,-80.7881,3,4,3,2,2,7
2013-12-25,New York City,0.0,CA-2013-140438,10009,Samsung Rugby III,53,3,198,2013-12-28,New York,3,259,3,197.97,27.0,40.7262,-73.9796,3,2,2,2,3,4
2013-12-26,Fayetteville,0.0,CA-2013-148684,72701,Howard Miller 13-1/2 Diameter Rosebrook Wall Clock,138,5,344,2013-12-30,Arkansas,4,451,6,343.85,40.0,36.052,-94.1534,2,4,1,1,1,3
2013-12-26,Nashua,0.0,CA-2013-101168,3060,"Master Big Foot Doorstop, Beige",7,4,21,2014-01-02,New Hampshire,7,28,6,21.12,31.0,42.7564,-71.4667,2,2,2,1,2,3
2013-12-26,New York City,0.4,CA-2013-110975,10024,"Bevis Oval Conference Table, Walnut",-120,2,313,2013-12-31,New York,5,410,6,313.18,-38.3,40.7864,-73.9764,2,2,2,1,1,11
2013-12-26,New York City,0.1,CA-2013-110975,10024,Hon 4070 Series Pagoda Round Back Stacking Chairs,173,3,867,2013-12-31,New York,5,1136,6,866.65,20.0,40.7864,-73.9764,2,2,2,1,1,8
2013-12-26,New York City,0.1,CA-2013-169670,10009,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,313,8,2563,2014-01-01,New York,6,3359,6,2563.06,12.2,40.7262,-73.9796,2,2,1,1,3,8
2013-12-26,Phoenix,0.2,CA-2013-109827,85023,"Global Stack Chair with Arms, Black",4,2,48,2014-01-02,Arizona,7,63,6,47.97,8.8,33.6324,-112.1118,2,1,2,1,2,8
2013-12-26,Phoenix,0.5,CA-2013-109827,85023,KI Conference Tables,-24,1,35,2014-01-02,Arizona,7,46,6,35.45,-68.0,33.6324,-112.1118,2,1,2,1,2,11
2013-12-26,Seattle,0.2,CA-2013-105081,98115,Global Executive Mid-Back Managers Chair,52,3,698,2013-12-31,Washington,5,915,6,698.35,7.5,47.6849,-122.2968,2,1,1,1,1,8
2013-12-26,Seattle,0.0,CA-2013-105081,98115,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",629,5,1747,2013-12-31,Washington,5,2290,6,1747.25,36.0,47.6849,-122.2968,2,1,1,1,1,11
2013-12-26,Fayetteville,0.0,CA-2013-148684,72701,Newell 327,5,9,20,2013-12-30,Arkansas,4,26,6,19.89,27.0,36.052,-94.1534,1,4,1,1,1,6
2013-12-26,Fayetteville,0.0,CA-2013-148684,72701,Xerox 1906,50,3,106,2013-12-30,Arkansas,4,139,6,106.32,47.0,36.052,-94.1534,1,4,1,1,1,2
2013-12-26,Los Angeles,0.0,US-2013-116729,90049,Xerox 225,22,7,45,2013-12-29,California,3,59,1,45.36,48.0,34.066,-118.474,1,1,2,3,2,2
2013-12-26,New York City,0.2,CA-2013-111941,10035,GBC Premium Transparent Covers with Diagonal Lined Pattern,12,2,34,2013-12-29,New York,3,44,3,33.57,35.0,40.8011,-73.9371,1,2,1,2,3,1
2013-12-26,Fayetteville,0.0,CA-2013-148684,72701,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,172,2,400,2013-12-30,Arkansas,4,524,6,399.98,43.0,36.052,-94.1534,3,4,1,1,1,7
2013-12-26,Los Angeles,0.2,US-2013-116729,90049,Samsung Galaxy Note 2,258,7,2576,2013-12-29,California,3,3376,1,2575.94,10.0,34.066,-118.474,3,1,2,3,2,4
2013-12-26,Los Angeles,0.0,US-2013-116729,90049,SanDisk Cruzer 64 GB USB Flash Drive,76,7,254,2013-12-29,California,3,333,1,254.24,30.0,34.066,-118.474,3,1,2,3,2,7
2013-12-26,Phoenix,0.2,CA-2013-109827,85023,Hypercom P1300 Pinpad,21,2,101,2014-01-02,Arizona,7,132,6,100.8,21.3,33.6324,-112.1118,3,1,2,1,2,7
2013-12-26,Phoenix,0.2,CA-2013-109827,85023,Imation Clip USB flash drive - 8 GB,-8,3,45,2014-01-02,Arizona,7,59,6,45.12,-17.5,33.6324,-112.1118,3,1,2,1,2,7
2013-12-26,Phoenix,0.7,CA-2013-109827,85023,Panasonic KX MC6040 Color Laser Multifunction Printer,-387,2,270,2014-01-02,Arizona,7,354,6,269.97,-143.3,33.6324,-112.1118,3,1,2,1,2,16
2013-12-27,Los Angeles,0.2,CA-2013-129868,90004,Bretford Rectangular Conference Table Tops,34,3,903,2014-01-01,California,5,1183,6,902.71,3.8,34.0762,-118.3029,2,1,2,1,1,11
2013-12-27,Los Angeles,0.2,CA-2013-129868,90004,"Global Armless Task Chair, Royal Blue",-5,3,146,2014-01-01,California,5,192,6,146.35,-3.8,34.0762,-118.3029,2,1,2,1,1,8
2013-12-27,Vineland,0.0,CA-2013-155166,8360,Novimex Turbo Task Chair,26,3,213,2014-01-03,New Jersey,7,279,6,212.94,12.0,39.4818,-75.0091,2,2,2,1,2,8
2013-12-27,Colorado Springs,0.2,CA-2013-114538,80906,SANFORD Major Accent Highlighters,3,2,11,2013-12-28,Colorado,1,15,1,11.33,22.5,38.7902,-104.8199,1,1,1,3,3,6
2013-12-27,Denver,0.2,CA-2013-151512,80219,Harmony HEPA Quiet Air Purifiers,4,2,19,2014-01-03,Colorado,7,25,6,18.72,18.8,39.6956,-105.0341,1,1,2,1,2,9
2013-12-27,Los Angeles,0.0,CA-2013-129868,90004,Fiskars Home & Office Scissors,5,2,18,2014-01-01,California,5,23,6,17.76,28.0,34.0762,-118.3029,1,1,2,1,1,15
2013-12-27,Los Angeles,0.0,CA-2013-129868,90004,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",2,2,8,2014-01-01,California,5,10,6,7.9,26.0,34.0762,-118.3029,1,1,2,1,1,9
2013-12-27,Los Angeles,0.0,CA-2013-129868,90004,Model L Table or Wall-Mount Pencil Sharpener,15,3,54,2014-01-01,California,5,71,6,53.97,28.0,34.0762,-118.3029,1,1,2,1,1,6
2013-12-27,New York City,0.2,CA-2013-123015,10024,Round Ring Binders,2,3,5,2013-12-31,New York,4,7,6,4.99,33.8,40.7864,-73.9764,1,2,2,1,1,1
2013-12-27,Seattle,0.0,US-2013-153129,98105,Strathmore Photo Mount Cards,16,5,34,2013-12-31,Washington,4,44,6,33.9,46.0,47.6633,-122.3022,1,1,1,1,1,2
2013-12-27,Vineland,0.0,CA-2013-155166,8360,Fellowes Advanced Computer Series Surge Protectors,7,1,26,2014-01-03,New Jersey,7,35,6,26.49,28.0,39.4818,-75.0091,1,2,2,1,2,9
2013-12-27,Los Angeles,0.2,CA-2013-129868,90004,Mitel 5320 IP Phone VoIP phone,30,2,302,2014-01-01,California,5,396,6,302.38,10.0,34.0762,-118.3029,3,1,2,1,1,4
2013-12-27,New York City,0.0,CA-2013-147536,10024,Belkin F8E887 USB Wired Ergonomic Keyboard,19,3,90,2014-01-01,New York,5,118,6,89.97,21.0,40.7864,-73.9764,3,2,1,1,1,7
2013-12-28,Woodstock,0.3,US-2013-162852,60098,"Global Managers Adjustable Task Chair, Storm",-12,8,845,2014-01-01,Illinois,4,1108,6,845.49,-1.4,42.3198,-88.4477,2,3,2,1,1,8
2013-12-28,Akron,0.2,CA-2013-102596,44312,"OIC Colored Binder Clips, Assorted Sizes",6,6,17,2013-12-31,Ohio,3,23,1,17.18,36.3,41.0334,-81.4385,1,2,3,3,2,14
2013-12-28,Louisville,0.0,CA-2013-111605,40214,Avery 479,1,1,3,2014-01-03,Kentucky,6,3,6,2.61,46.0,38.1593,-85.778,1,4,1,1,3,10
2013-12-28,Port Arthur,0.2,CA-2013-162726,77642,"Its Hot Message Books with Stickers, 2 3/4 x 5",7,4,24,2014-01-03,Texas,6,31,6,23.68,31.3,29.9212,-93.927,1,3,1,1,3,2
2013-12-28,Port Arthur,0.2,CA-2013-162726,77642,Xerox 214,4,2,10,2014-01-03,Texas,6,14,6,10.37,35.0,29.9212,-93.927,1,3,1,1,3,2
2013-12-28,Santa Ana,0.0,US-2013-131058,92704,Avery File Folder Labels,10,7,20,2014-01-01,California,4,26,6,20.16,49.0,33.7249,-117.909,1,1,3,1,1,10
2013-12-28,Lancaster,0.2,CA-2013-138667,43130,Micro Innovations USB RF Wireless Keyboard with Mouse,1,2,40,2013-12-31,Ohio,3,52,3,40.0,1.3,39.7187,-82.6031,3,2,1,2,3,7
2013-12-30,Milwaukee,0.0,CA-2013-156300,53209,"Global Leather & Oak Executive Chair, Burgundy",60,5,754,2014-01-03,Wisconsin,4,989,6,754.45,8.0,43.1188,-87.9478,2,3,1,1,1,8
2013-12-30,Wichita,0.0,CA-2013-122014,67212,Executive Impressions 10 Spectator Wall Clock,24,6,71,2014-01-03,Kansas,4,92,6,70.56,34.0,37.7007,-97.4383,2,3,1,1,1,3
2013-12-30,Aurora,0.2,CA-2013-124051,60505,White Computer Printout Paper by Universal,67,6,186,2013-12-31,Illinois,1,244,1,186.05,36.3,41.7582,-88.2971,1,3,1,3,3,2
2013-12-30,Bristol,0.7,CA-2013-139689,37620,GBC Wire Binding Strips,-28,4,38,2014-01-04,Tennessee,5,50,6,38.09,-73.3,36.5686,-82.1819,1,4,2,1,1,1
2013-12-30,Bristol,0.7,CA-2013-139689,37620,Zipper Ring Binder Pockets,-2,3,3,2014-01-04,Tennessee,5,4,6,2.81,-70.0,36.5686,-82.1819,1,4,2,1,1,1
2013-12-30,Los Angeles,0.2,US-2013-163258,90045,Acco Translucent Poly Ring Binders,4,3,11,2014-01-03,California,4,15,6,11.23,35.0,33.9631,-118.3941,1,1,1,1,1,1
2013-12-30,Miami,0.2,US-2013-135209,33178,Astroparche Fine Business Paper,9,6,25,2014-01-01,Florida,2,33,3,25.34,35.0,25.8141,-80.3549,1,4,3,2,1,2
2013-12-30,Miami,0.2,US-2013-135209,33178,Xerox 1898,13,7,37,2014-01-01,Florida,2,49,3,37.41,35.0,25.8141,-80.3549,1,4,3,2,1,2
2013-12-30,Sacramento,0.0,CA-2013-112578,95823,Fiskars Spring-Action Scissors,7,2,28,2014-01-03,California,4,37,6,27.96,26.0,38.4797,-121.4438,1,1,1,1,1,15
2013-12-30,Sacramento,0.0,CA-2013-112578,95823,Project Tote Personal File,4,1,14,2014-01-03,California,4,18,6,14.03,29.0,38.4797,-121.4438,1,1,1,1,1,5
2013-12-30,Springfield,0.2,CA-2013-157742,97477,"Peel & Seel Recycled Catalog Envelopes, Brown",10,3,28,2014-01-01,Oregon,2,36,3,27.79,37.5,44.0611,-123.0153,1,1,1,2,1,12
2013-12-30,Wichita,0.0,CA-2013-122014,67212,Belkin 8 Outlet Surge Protector,23,2,82,2014-01-03,Kansas,4,107,6,81.96,28.0,37.7007,-97.4383,1,3,1,1,1,9
2013-12-31,Lancaster,0.3,CA-2013-105746,17602,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0,1,171,2014-01-02,Pennsylvania,2,224,1,170.79,0.0,40.0335,-76.2844,2,2,1,3,2,8
2013-12-31,Columbus,0.2,CA-2013-117660,43229,Acme Office Executive Series Stainless Steel Trimmers,1,2,14,2014-01-05,Ohio,5,18,6,13.71,7.5,40.0839,-82.9726,1,2,1,1,1,15
2013-12-31,Columbus,0.2,CA-2013-117660,43229,Avery 487,2,2,6,2014-01-05,Ohio,5,8,6,5.9,33.8,40.0839,-82.9726,1,2,1,1,1,10
2013-12-31,Deer Park,0.8,CA-2013-117226,77536,Avery Binding System Hidden Tab Executive Style Index Sets,-10,6,7,2014-01-02,Texas,2,9,1,6.92,-150.0,29.6826,-95.1222,1,3,2,3,2,1
2013-12-31,Los Angeles,0.2,US-2013-111528,90032,Cardinal Hold-It CD Pocket,2,1,6,2013-12-31,California,0,8,0,6.38,33.8,34.0818,-118.1753,1,1,3,4,3,1
2013-12-31,Los Angeles,0.0,US-2013-111528,90032,Iceberg Mobile Mega Data/Printer Cart,125,4,481,2013-12-31,California,0,631,0,481.32,26.0,34.0818,-118.1753,1,1,3,4,3,5
2013-12-31,Philadelphia,0.2,CA-2013-163951,19140,Newell 31,2,5,17,2014-01-03,Pennsylvania,3,22,1,16.52,10.0,40.0118,-75.1456,1,2,2,3,2,6
2013-12-31,West Palm Beach,0.2,CA-2013-160486,33407,Embossed Ink Jet Note Cards,25,4,72,2014-01-05,Florida,5,95,6,72.22,35.0,26.7492,-80.0725,1,4,1,1,1,2
2014-01-01,Jacksonville,0.2,US-2014-165953,32216,Newell 345,4,3,48,2014-01-07,Florida,6,62,6,47.62,7.5,30.2787,-81.5831,1,4,1,1,3,6
2014-01-01,Jacksonville,0.2,US-2014-165953,32216,Things To Do Today Pad,8,5,23,2014-01-07,Florida,6,31,6,23.48,35.0,30.2787,-81.5831,1,4,1,1,3,2
2014-01-01,Lancaster,0.2,US-2014-105830,43130,Tennsco Industrial Shelving,-35,4,157,2014-01-03,Ohio,2,205,1,156.51,-22.5,39.7187,-82.6031,1,2,1,3,2,5
2014-01-01,Reno,0.0,CA-2014-160395,89502,"Crayola Anti Dust Chalk, 12/Pack",2,2,4,2014-01-07,Nevada,6,5,6,3.64,45.0,39.4972,-119.7764,1,1,2,1,3,6
2014-01-01,Reno,0.2,CA-2014-160395,89502,Lock-Up Easel Spel-Binder,54,7,160,2014-01-07,Nevada,6,209,6,159.77,33.8,39.4972,-119.7764,1,1,2,1,3,1
2014-01-01,San Francisco,0.2,CA-2014-156139,94109,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2 x 11",13,3,38,2014-01-07,California,6,50,6,38.38,35.0,37.7917,-122.4186,1,1,1,1,3,1
2014-01-01,Anaheim,0.2,CA-2014-100202,92804,Adtran 1202752G1,23,3,302,2014-01-06,California,5,396,6,302.38,7.5,33.8186,-117.9729,3,1,1,1,1,4
2014-01-02,Huntsville,0.3,CA-2014-151750,77340,Office Star - Contemporary Task Swivel Chair,-27,4,311,2014-01-06,Texas,4,407,6,310.74,-8.6,30.6448,-95.5798,2,3,1,1,1,8
2014-01-02,Huntsville,0.6,CA-2014-151750,77340,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",-187,5,141,2014-01-06,Texas,4,185,6,141.42,-132.5,30.6448,-95.5798,2,3,1,1,1,3
2014-01-02,Lorain,0.2,CA-2014-107503,44052,"Linden 10 Round Wall Clock, Black",9,4,49,2014-01-07,Ohio,5,64,6,48.9,17.5,41.4578,-82.171,2,2,1,1,1,3
2014-01-02,Los Angeles,0.0,CA-2014-144463,90036,Howard Miller 11-1/2 Diameter Brentwood Wall Clock,199,11,474,2014-01-06,California,4,622,6,474.43,42.0,34.0699,-118.3492,2,1,1,1,1,3
2014-01-02,Franklin,0.0,CA-2014-154466,53132,Wilson Jones Easy Flow II Sheet Lifters,2,2,4,2014-01-03,Wisconsin,1,5,1,3.6,48.0,42.9017,-88.0086,1,3,3,3,3,1
2014-01-02,Huntsville,0.8,CA-2014-151750,77340,Fellowes Superior 10 Outlet Split Surge Protector,-39,2,15,2014-01-06,Texas,4,20,6,15.22,-255.0,30.6448,-95.5798,1,3,1,1,1,9
2014-01-02,Huntsville,0.2,CA-2014-151750,77340,Fluorescent Highlighters by Dixon,2,4,13,2014-01-06,Texas,4,17,6,12.74,17.5,30.6448,-95.5798,1,3,1,1,1,6
2014-01-02,Huntsville,0.8,CA-2014-151750,77340,GBC Instant Report Kit,-10,5,6,2014-01-06,Texas,4,8,6,6.47,-150.0,30.6448,-95.5798,1,3,1,1,1,1
2014-01-02,Huntsville,0.8,CA-2014-151750,77340,"Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue",-23,14,14,2014-01-06,Texas,4,18,6,13.75,-165.0,30.6448,-95.5798,1,3,1,1,1,1
2014-01-02,Huntsville,0.2,CA-2014-151750,77340,SAFCO Boltless Steel Shelving,-108,5,455,2014-01-06,Texas,4,596,6,454.56,-23.8,30.6448,-95.5798,1,3,1,1,1,5
2014-01-03,El Paso,0.3,CA-2014-147207,79907,"Bevis Oval Conference Table, Walnut",-170,5,913,2014-01-05,Texas,2,1197,3,913.43,-18.6,31.7089,-106.3293,2,3,1,2,1,11
2014-01-03,El Paso,0.2,CA-2014-147207,79907,"Dual Level, Single-Width Filing Carts",28,3,372,2014-01-05,Texas,2,488,3,372.14,7.5,31.7089,-106.3293,1,3,1,2,1,5
2014-01-03,El Paso,0.8,CA-2014-147207,79907,Hoover Commercial SteamVac,-14,2,5,2014-01-05,Texas,2,7,3,5.43,-250.0,31.7089,-106.3293,1,3,1,2,1,9
2014-01-03,El Paso,0.2,CA-2014-147207,79907,Newell 319,4,2,32,2014-01-05,Texas,2,42,3,31.74,12.5,31.7089,-106.3293,1,3,1,2,1,6
2014-01-03,Jacksonville,0.7,CA-2014-113481,28540,"Avery 3 1/2 Diskette Storage Pages, 10/Pack",-13,5,16,2014-01-05,North Carolina,2,21,1,15.66,-80.0,34.7375,-77.4628,1,4,2,3,2,1
2014-01-03,Jacksonville,0.7,CA-2014-113481,28540,Avery Recycled Flexi-View Covers for Binding Systems,-21,6,29,2014-01-05,North Carolina,2,38,1,28.85,-73.3,34.7375,-77.4628,1,4,2,3,2,1
2014-01-03,Jacksonville,0.5,CA-2014-113481,28540,Cisco CP-7937G Unified IP Conference Station Phone,-28,2,696,2014-01-05,North Carolina,2,912,1,695.7,-4.0,34.7375,-77.4628,3,4,2,3,2,16
2014-01-03,Los Angeles,0.0,CA-2014-118668,90032,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,6,1,17,2014-01-05,California,2,22,3,16.59,35.0,34.0818,-118.1753,3,1,2,2,1,7
2014-01-04,Rancho Cucamonga,0.0,US-2014-114034,91730,Xerox 1905,19,6,39,2014-01-09,California,5,51,6,38.88,48.0,34.107,-117.5941,1,1,1,1,1,2
2014-01-04,San Francisco,0.2,CA-2014-111738,94110,GBC ProClick 150 Presentation Binding System,683,8,2022,2014-01-08,California,4,2650,6,2022.27,33.8,37.7509,-122.4153,1,1,1,1,1,1
2014-01-04,San Francisco,0.0,CA-2014-111738,94110,Manco Dry-Lighter Erasable Highlighter,3,3,9,2014-01-08,California,4,12,6,9.12,34.0,37.7509,-122.4153,1,1,1,1,1,6
2014-01-07,Tuscaloosa,0.0,CA-2014-150931,35401,Wilson Jones Turn Tabs Binder Tool for Ring Binders,16,7,34,2014-01-14,Alabama,7,44,6,33.74,46.0,33.1969,-87.5627,1,4,3,1,2,1
2014-01-08,Long Beach,0.0,US-2014-123862,90805,Acme Galleria Hot Forged Steel Scissors with Colored Handles,32,7,110,2014-01-10,California,2,144,3,110.11,29.0,33.8635,-118.1801,1,1,1,2,1,15
2014-01-08,Long Beach,0.0,US-2014-123862,90805,Eldon Fold N Roll Cart System,45,11,154,2014-01-10,California,2,202,3,153.78,29.0,33.8635,-118.1801,1,1,1,2,1,5
2014-01-08,Long Beach,0.0,US-2014-123862,90805,Staples,4,1,8,2014-01-10,California,2,10,3,7.89,45.0,33.8635,-118.1801,1,1,1,2,1,14
2014-01-08,Long Beach,0.0,US-2014-123862,90805,Tennsco Commercial Shelving,1,3,61,2014-01-10,California,2,80,3,61.02,1.0,33.8635,-118.1801,1,1,1,2,1,5
2014-01-08,Ormond Beach,0.7,US-2014-168690,32174,Zipper Ring Binder Pockets,-2,3,3,2014-01-14,Florida,6,4,6,2.81,-70.0,29.2833,-81.0882,1,4,1,1,3,1
2014-01-08,Detroit,0.1,CA-2014-159366,48205,Lexmark MX611dhe Monochrome Laser Printer,680,2,3060,2014-01-11,Michigan,3,4010,1,3059.98,22.2,42.4313,-82.9813,3,3,2,3,2,16
2014-01-09,Seattle,0.0,CA-2014-115154,98115,Balt Solid Wood Round Tables,80,2,893,2014-01-12,Washington,3,1170,1,892.98,9.0,47.6849,-122.2968,2,1,2,3,2,11
2014-01-10,Philadelphia,0.7,CA-2014-154760,19140,Ibico Hi-Tech Manual Binding System,-229,3,274,2014-01-14,Pennsylvania,4,360,6,274.49,-83.3,40.0118,-75.1456,1,2,1,1,1,1
2014-01-13,Washington,0.0,US-2014-158512,20016,Flat Face Poster Frame,16,2,38,2014-01-18,District of Columbia,5,49,3,37.68,42.0,38.9381,-77.086,2,2,3,2,2,3
2014-01-13,Dallas,0.8,US-2014-148551,75217,GBC Ibimaster 500 Manual ProClick Binding System,-1141,5,761,2014-01-17,Texas,4,997,6,760.98,-150.0,32.7244,-96.6755,1,3,2,1,1,1
2014-01-13,San Francisco,0.0,CA-2014-108000,94110,Staples,5,1,10,2014-01-17,California,4,13,6,9.78,50.0,37.7509,-122.4153,1,1,2,1,1,12
2014-01-13,Washington,0.0,US-2014-158512,20016,Xerox 195,19,6,40,2014-01-18,District of Columbia,5,53,3,40.08,48.0,38.9381,-77.086,1,2,3,2,2,2
2014-01-14,Springfield,0.0,US-2014-167402,65807,"Hon Metal Bookcases, Black",53,3,213,2014-01-19,Missouri,5,279,3,212.94,25.0,37.1668,-93.3085,2,3,2,2,2,13
2014-01-14,Springfield,0.0,US-2014-167402,65807,Hunt Boston Vacuum Mount KS Pencil Sharpener,55,6,210,2014-01-19,Missouri,5,275,3,209.94,26.0,37.1668,-93.3085,1,3,2,2,2,6
2014-01-14,Springfield,0.0,US-2014-167402,65807,Martin Yale Chadless Opener Electric Letter Opener,83,5,4164,2014-01-19,Missouri,5,5457,3,4164.05,2.0,37.1668,-93.3085,1,3,2,2,2,15
2014-01-14,Springfield,0.0,US-2014-167402,65807,Xerox 23,16,5,32,2014-01-19,Missouri,5,42,3,32.4,48.0,37.1668,-93.3085,1,3,2,2,2,2
2014-01-15,Richmond,0.0,CA-2014-113278,47374,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",9,2,19,2014-01-21,Indiana,6,25,6,18.96,45.0,39.8324,-84.8936,2,3,3,1,3,3
2014-01-15,Aurora,0.2,US-2014-106131,80013,Mobile Personal File Cube,15,9,169,2014-01-17,Colorado,2,221,1,168.62,8.8,39.6575,-104.7846,1,1,2,3,2,5
2014-01-15,Jacksonville,0.2,CA-2014-138779,28540,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",7,1,22,2014-01-16,North Carolina,1,28,1,21.74,33.8,34.7375,-77.4628,1,4,1,3,3,12
2014-01-15,Johnson City,0.2,CA-2014-127306,37604,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes,7,3,18,2014-01-19,Tennessee,4,24,6,18.34,36.3,36.3107,-82.381,1,4,1,1,1,12
2014-01-15,Johnson City,0.7,CA-2014-127306,37604,Avery Durable Slant Ring Binders With Label Holder,-2,2,3,2014-01-19,Tennessee,4,3,6,2.51,-73.3,36.3107,-82.381,1,4,1,1,1,1
2014-01-15,Johnson City,0.7,CA-2014-127306,37604,Ibico Presentation Index for Binding Systems,-5,5,6,2014-01-19,Tennessee,4,8,6,5.97,-76.7,36.3107,-82.381,1,4,1,1,1,1
2014-01-15,Johnson City,0.2,CA-2014-127306,37604,Xerox 1931,13,7,36,2014-01-19,Tennessee,4,48,6,36.29,35.0,36.3107,-82.381,1,4,1,1,1,2
2014-01-15,Los Angeles,0.0,CA-2014-149076,90036,Xerox 19,70,5,155,2014-01-20,California,5,203,6,154.9,45.0,34.0699,-118.3492,1,1,1,1,1,2
2014-01-15,Richmond,0.0,CA-2014-113278,47374,Bagged Rubber Bands,0,2,3,2014-01-21,Indiana,6,3,6,2.52,4.0,39.8324,-84.8936,1,3,3,1,3,14
2014-01-15,Richmond,0.0,CA-2014-113278,47374,Staples,5,2,19,2014-01-21,Indiana,6,25,6,18.76,28.0,39.8324,-84.8936,1,3,3,1,3,5
2014-01-15,Richmond,0.0,CA-2014-113278,47374,"Tenex Personal Project File with Scoop Front Design, Black",18,5,67,2014-01-21,Indiana,6,88,6,67.4,26.0,39.8324,-84.8936,1,3,3,1,3,5
2014-01-15,Richmond,0.0,CA-2014-113278,47374,Xerox 188,6,1,11,2014-01-21,Indiana,6,15,6,11.34,49.0,39.8324,-84.8936,1,3,3,1,3,2
2014-01-15,Aurora,0.2,US-2014-106131,80013,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,-15,7,169,2014-01-17,Colorado,2,222,1,169.06,-8.8,39.6575,-104.7846,3,1,2,3,2,7
2014-01-15,Jacksonville,0.2,CA-2014-138779,28540,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,1,5,8,2014-01-16,North Carolina,1,10,1,7.92,8.8,34.7375,-77.4628,3,4,1,3,3,4
2014-01-15,Johnson City,0.2,CA-2014-127306,37604,iHome FM Clock Radio with Lightning Dock,7,2,112,2014-01-19,Tennessee,4,147,6,111.98,6.3,36.3107,-82.381,3,4,1,1,1,4
2014-01-15,Richmond,0.0,CA-2014-113278,47374,ARKON Windshield Dashboard Air Vent Car Mount Holder,1,4,68,2014-01-21,Indiana,6,89,6,67.8,2.0,39.8324,-84.8936,3,3,3,1,3,4
